"id","advice","adviceLastChangedAt","bonus","bonusLastChangedAt","endReason","endReasonLastChangedAt","ended","endedLastChangedAt","exitStep","exitStepLastChangedAt","exitSurvey","exitSurveyLastChangedAt","gameID","gameIDLastChangedAt","intro","introLastChangedAt","introDone","introDoneLastChangedAt","participantID","participantIDLastChangedAt","participantIdentifier","participantIdentifierLastChangedAt","treatment","treatmentLastChangedAt","treatmentName","treatmentNameLastChangedAt","urlParams","urlParamsLastChangedAt","writtenPlan","writtenPlanLastChangedAt","exitStepDone","exitStepDoneLastChangedAt"
"01KFZZY1D3DH01VF64A0JACA18","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:08:32.448513234Z",234,"2026-01-27T15:11:16.097712078Z","","","game ended","2026-01-27T15:11:25.368042289Z",1,"2026-01-27T15:12:18.847612309Z","{""adviceFollowed"":""Yes! I caught on pretty fast and realized they were going for the 10/20 spot on the left and coordinated with them to pick the other spot so we both got an equal payout."",""partnerAdvice"":"""",""feedback"":""N/A""}","2026-01-27T15:12:18.875966243Z","01KFZZNFFXYKX3FJHNDQFDC3VV","2026-01-27T15:08:37.053080948Z",3,"2026-01-27T15:08:32.448161921Z","true","2026-01-27T15:09:01.920543677Z","01KFZZY1508V4D0RD2R7PBFPRA","2026-01-27T15:07:41.859189507Z","6578c0ce1348ad8e79a65d0b","2026-01-27T15:07:41.859189507Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:07:41.864863498Z","CG_cooperate","2026-01-27T15:07:41.864863498Z","{""PROLIFIC_PID"":""6578c0ce1348ad8e79a65d0b"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d4a37de212412d147c62""}","2026-01-27T15:07:42.03332444Z","{""plan"":""I'm gonna try and figure out which color my partner leans toward and park in that color as well while minimizing colliding with them""}","2026-01-27T15:09:01.921318605Z",NA,NA
"01KG004C9ZGPC0YR8ZJF67VHBC","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:13:16.829899762Z",260,"2026-01-27T15:16:23.940608932Z","","","game ended","2026-01-27T15:16:30.761570971Z",1,"2026-01-27T15:17:42.831927062Z","{""adviceFollowed"":""Yes, I think that was appropriate."",""partnerAdvice"":"""",""feedback"":""no""}","2026-01-27T15:17:42.830331711Z","01KFZZNRJC25S6CR8RPMWSC361","2026-01-27T15:13:51.565956866Z",3,"2026-01-27T15:13:16.831466579Z","true","2026-01-27T15:14:30.19187744Z","01KG004BNKR70J56SX21GV7XRQ","2026-01-27T15:11:09.631319842Z","6731b9370d1b6f7ca55e0959","2026-01-27T15:11:09.631319842Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:11:09.635187809Z","CG_cooperate","2026-01-27T15:11:09.635187809Z","{""PROLIFIC_PID"":""6731b9370d1b6f7ca55e0959"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d51d4938c7facfb0553b""}","2026-01-27T15:11:09.989960126Z","{""plan"":""I probably park in different places of the same color.""}","2026-01-27T15:14:30.190851456Z",NA,NA
"01KG00A8C00Q8X1FYE6B1V3JFV","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:16:48.168274832Z",309,"2026-01-27T15:33:21.848719227Z","","","game ended","2026-01-27T15:33:33.320795535Z",1,"2026-01-27T15:35:03.066955345Z","{""adviceFollowed"":""Yes we mostly cooperated very well a few problems did happen but overall we tried to follow the guidance."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-27T15:35:03.041692346Z","01KFZZP668Y2RE7M76Y3V2C5Y0","2026-01-27T15:19:04.577048252Z",3,"2026-01-27T15:16:48.445131729Z","true","2026-01-27T15:22:06.259533443Z","01KG00A7A0ETAJ0EQ3BC9Z607H","2026-01-27T15:14:22.208990503Z","67dea73927324290d667874f","2026-01-27T15:14:22.208990503Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:14:22.214114791Z","CG_cooperate","2026-01-27T15:14:22.214114791Z","{""PROLIFIC_PID"":""67dea73927324290d667874f"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d623ca58a68331447717""}","2026-01-27T15:14:22.785407098Z","{""plan"":""I'm going to choose Spot C because it has the highest possible earnings if my partner picks D. Since we both got the same advice, I’m hoping they’ll coordinate with me and go for D""}","2026-01-27T15:22:06.211931289Z",NA,NA
"01KFZZXMVJ55DG0NBW0VMBZNA1","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:09:45.098511446Z",158,"2026-01-27T15:15:46.403445206Z","","","game ended","2026-01-27T15:16:00.713130493Z",1,"2026-01-27T15:16:54.428803087Z","{""adviceFollowed"":""We followed the advice to the best of our ability, it was a bit unfortunate that we kept choosing the same parking spot. "",""partnerAdvice"":"""",""feedback"":""""}","2026-01-27T15:16:54.43068778Z","01KFZZNFXD80V1S796DBB881W6","2026-01-27T15:09:01.931311671Z",3,"2026-01-27T15:09:45.357040192Z","true","2026-01-27T15:11:41.710458457Z","01KFZZXKV58SET954JQ4B5ZE2D","2026-01-27T15:07:29.011011738Z","616d9e4722ecd6934bc0d09a","2026-01-27T15:07:29.011011738Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:07:29.016077789Z","CG_cooperate","2026-01-27T15:07:29.016077789Z","{""PROLIFIC_PID"":""616d9e4722ecd6934bc0d09a"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d43e4af6794308665674""}","2026-01-27T15:07:29.546522871Z","{""plan"":""I think that my partner will park in the orange parking first followed by the purple, so I will in the purple parking first then followed by the orange parking. I will choose spots B then D to park. ""}","2026-01-27T15:11:41.709705028Z",NA,NA
"01KG00K3JXNZQB7GYMGBBFF4QV","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:21:39.418585055Z",180,"2026-01-27T15:33:21.848719227Z","","","game ended","2026-01-27T15:33:33.320795535Z",1,"2026-01-27T15:34:21.631974496Z","{""adviceFollowed"":""yes we followed the advice well"",""partnerAdvice"":"""",""feedback"":""no""}","2026-01-27T15:34:21.62880655Z","01KFZZP668Y2RE7M76Y3V2C5Y0","2026-01-27T15:19:12.225618842Z",3,"2026-01-27T15:21:39.691095751Z","true","2026-01-27T15:22:13.114778086Z","01KG00K2GBQR25NNRK7GX2QK8P","2026-01-27T15:19:12.221593026Z","66c3030545e4f44aebf477b7","2026-01-27T15:19:12.221593026Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:19:12.225618842Z","CG_cooperate","2026-01-27T15:19:12.225618842Z","{""PROLIFIC_PID"":""66c3030545e4f44aebf477b7"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d71ad442fadacf55ede2""}","2026-01-27T15:19:12.789796271Z","{""plan"":""Choose a bigger number""}","2026-01-27T15:22:13.11309511Z",NA,NA
"01KG01HRGMVKVQS9ARCB3XE7HW","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:37:38.525447759Z",222,"2026-01-27T15:41:39.023081973Z","","","game ended","2026-01-27T15:41:51.550679423Z",1,"2026-01-27T15:42:25.964510504Z","{""adviceFollowed"":""I think so."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-27T15:42:25.947130546Z","01KG01C973YK15Z9WPCP1VM03S","2026-01-27T15:36:22.887259332Z",3,"2026-01-27T15:37:38.529245152Z","true","2026-01-27T15:38:21.04022613Z","01KG01HQ7CXA8M7ATAP1AS2FQP","2026-01-27T15:35:56.692771125Z","60f56465fd0548429f9393c9","2026-01-27T15:35:56.692771125Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:35:56.702195878Z","CG_cooperate","2026-01-27T15:35:56.702195878Z","{""PROLIFIC_PID"":""60f56465fd0548429f9393c9"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978db1a501ad83e9eb227b9""}","2026-01-27T15:35:57.325389383Z","{""plan"":""try to think strategically.""}","2026-01-27T15:38:21.036423371Z",NA,NA
"01KFZZPRG4B98NVN9HJ7C8JGJ3","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:07:34.141211176Z",357,"2026-01-27T15:12:11.783995705Z","","","game ended","2026-01-27T15:12:26.068284332Z",1,"2026-01-27T15:12:43.81826267Z","{""adviceFollowed"":""Yeah we did well"",""partnerAdvice"":"""",""feedback"":""I dont like how you have to choose how much u earned""}","2026-01-27T15:12:43.813886274Z","01KFYMC4MWXBBNEASC6S93NNP6","2026-01-27T15:03:43.369800347Z",3,"2026-01-27T15:07:34.139098293Z","true","2026-01-27T15:08:06.872862606Z","01KFZZPR01WSRWW4AEF9JQR072","2026-01-27T15:03:43.364059989Z","65099c3588e3226e4fd4c3b6","2026-01-27T15:03:43.364059989Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:03:43.369800347Z","CG_cooperate","2026-01-27T15:03:43.369800347Z","{""PROLIFIC_PID"":""65099c3588e3226e4fd4c3b6"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d3b223acbe6260c25d2b""}","2026-01-27T15:03:43.633400653Z","{""plan"":""Make most money dont care about othedr person lets go""}","2026-01-27T15:08:06.875127697Z",NA,NA
"01KFZZV7HTR7S3NC5298S8ASCW","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:06:57.245296801Z",207,"2026-01-27T15:12:11.783995705Z","","","game ended","2026-01-27T15:12:26.068284332Z",1,"2026-01-27T15:12:56.665829706Z","{""adviceFollowed"":""Yes - we stuck to our colours throughout"",""partnerAdvice"":"""",""feedback"":""None""}","2026-01-27T15:12:56.666719811Z","01KFYMC4MWXBBNEASC6S93NNP6","2026-01-27T15:06:09.855238006Z",3,"2026-01-27T15:06:57.245561934Z","true","2026-01-27T15:07:07.494172674Z","01KFZZV73KAB749YW3B8CPY7S8","2026-01-27T15:06:09.850570733Z","66797282e8fc8fbb1c67d1ae","2026-01-27T15:06:09.850570733Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:06:09.855238006Z","CG_cooperate","2026-01-27T15:06:09.855238006Z","{""PROLIFIC_PID"":""66797282e8fc8fbb1c67d1ae"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d43595b708740ef198f0""}","2026-01-27T15:06:10.100351908Z","{""plan"":""I plan to stick to just A""}","2026-01-27T15:07:07.493515834Z",NA,NA
"01KG001R3A8S64K59TA80FPK7X","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:11:46.479328864Z",132,"2026-01-27T15:16:50.135624134Z","","","game ended","2026-01-27T15:17:04.720316529Z",1,"2026-01-27T15:17:45.667834388Z","{""adviceFollowed"":""no, partner did not"",""partnerAdvice"":"""",""feedback"":""none""}","2026-01-27T15:17:45.666306965Z","01KFZZNGK4GRP0EKB0GKC1MD04","2026-01-27T15:12:52.468909738Z",3,"2026-01-27T15:11:46.480072307Z","true","2026-01-27T15:13:04.731707993Z","01KG001QX90MVKNCPMMTP0VE2R","2026-01-27T15:09:43.402959236Z","60bd28cc95ab27d4f4f6ada3","2026-01-27T15:09:43.402959236Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:09:43.406994812Z","CG_cooperate","2026-01-27T15:09:43.406994812Z","{""PROLIFIC_PID"":""60bd28cc95ab27d4f4f6ada3"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d51b33ce8b871c269dbb""}","2026-01-27T15:09:43.514525533Z","{""plan"":""Look for the best result that benefits both players. Pick spots where the chances of both of picking the same color are maximized""}","2026-01-27T15:13:04.730689507Z",NA,NA
"01KG00SJ11QQNK576739165ME5","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:25:31.668823605Z",165,"2026-01-27T15:31:44.296202566Z","","","game ended","2026-01-27T15:32:02.671028741Z",1,"2026-01-27T15:32:36.956750751Z","{""adviceFollowed"":""YES THEY DID"",""partnerAdvice"":"""",""feedback"":""NONE""}","2026-01-27T15:32:36.959697478Z","01KFZZP8R9H61JJ718Q0YKWQQ5","2026-01-27T15:25:11.543343379Z",3,"2026-01-27T15:25:31.666741009Z","true","2026-01-27T15:27:33.897604055Z","01KG00SH2BKHWCFEDWPE127HKB","2026-01-27T15:22:43.617164365Z","6744a5cf77ba7ceb3e00f2f3","2026-01-27T15:22:43.617164365Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:22:43.622980962Z","CG_cooperate","2026-01-27T15:22:43.622980962Z","{""PROLIFIC_PID"":""6744a5cf77ba7ceb3e00f2f3"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d7dd01cb6a1ccd73da60""}","2026-01-27T15:22:44.144480998Z","{""plan"":""C\nregular earnings are 19MU\nEarning with bonus 29 MU""}","2026-01-27T15:27:33.899816876Z",NA,NA
"01KG01HQ28NS753DM34G6H8T5Q","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:37:48.520212231Z",203,"2026-01-27T15:42:30.375364638Z","","","game ended","2026-01-27T15:42:49.547066134Z",1,"2026-01-27T15:43:04.568433634Z","{""adviceFollowed"":""not really"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-27T15:43:04.563927435Z","01KG01C9AP55SZ8N94B0D1HQSZ","2026-01-27T15:38:21.0573057Z",3,"2026-01-27T15:37:48.5240027Z","true","2026-01-27T15:38:23.002657933Z","01KG01HNWG6D7AECF570FAVRPQ","2026-01-27T15:35:55.208412746Z","6673449fbf485c8b3a66c015","2026-01-27T15:35:55.208412746Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:35:55.218492797Z","CG_cooperate","2026-01-27T15:35:55.218492797Z","{""PROLIFIC_PID"":""6673449fbf485c8b3a66c015"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978db038375d04ca90c538d""}","2026-01-27T15:35:55.83051856Z","{""plan"":""try to use different color mostly to avoid collision""}","2026-01-27T15:38:22.992872801Z",NA,NA
"01KG01NYWKFQ0VTTKF16DN3RPB","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:40:13.892633552Z",250,"2026-01-27T15:47:03.972785493Z","","","game ended","2026-01-27T15:47:27.778781563Z",1,"2026-01-27T15:48:37.151514568Z","{""adviceFollowed"":""yes we followed very well."",""partnerAdvice"":"""",""feedback"":""no""}","2026-01-27T15:48:37.146716052Z","01KG01K7YSJ14418F13Y0X55TA","2026-01-27T15:38:25.39945726Z",3,"2026-01-27T15:40:13.896927385Z","true","2026-01-27T15:40:35.662671602Z","01KG01NXP4XSN96B7CE7PQG91B","2026-01-27T15:38:14.291996139Z","67e697258443bf9d21d9ee09","2026-01-27T15:38:14.291996139Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:38:14.302349191Z","CG_cooperate","2026-01-27T15:38:14.302349191Z","{""PROLIFIC_PID"":""67e697258443bf9d21d9ee09"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d84a76b3f88bba4cee63""}","2026-01-27T15:38:14.954708283Z","{""plan"":""randomly and big""}","2026-01-27T15:40:35.658112073Z",NA,NA
"01KFZZV261C6EKFWFFDN2GQCW4","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:07:15.559137818Z",111,"2026-01-27T15:12:28.80054548Z","","","game ended","2026-01-27T15:12:40.731441793Z",1,"2026-01-27T15:13:20.253975303Z","{""adviceFollowed"":""yes, there were a few hiccups but we understood each other clearly."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-27T15:13:20.252465183Z","01KFZZNF26JTW20VD892KV6Z16","2026-01-27T15:08:06.887415221Z",3,"2026-01-27T15:07:17.643580231Z","true","2026-01-27T15:08:25.914878254Z","01KFZZV10JYMGSRPP52GHFDVJN","2026-01-27T15:06:04.353081779Z","672fabf000e147eef4790d45","2026-01-27T15:06:04.353081779Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:06:04.357971137Z","CG_cooperate","2026-01-27T15:06:04.357971137Z","{""PROLIFIC_PID"":""672fabf000e147eef4790d45"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d41fe1a32759eb534ccd""}","2026-01-27T15:06:04.999160351Z","{""plan"":""my game plan is to park at every second spot. so I will focus on A and C and vice versa""}","2026-01-27T15:08:25.897877412Z",NA,NA
"01KG01MAE3X4R1VKKZYAC7X4HT","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:38:51.665892579Z",142,"2026-01-27T15:47:03.972785493Z","","","game ended","2026-01-27T15:47:27.778781563Z",1,"2026-01-27T15:48:09.910244355Z","{""adviceFollowed"":""yes he or she managed to play well"",""partnerAdvice"":"""",""feedback"":""the study was good""}","2026-01-27T15:48:09.920338023Z","01KG01K7YSJ14418F13Y0X55TA","2026-01-27T15:38:25.39945726Z",3,"2026-01-27T15:38:51.780374561Z","true","2026-01-27T15:39:25.8413192Z","01KG01M94F3A3PHJKCFYF2PHBF","2026-01-27T15:37:20.57922074Z","65e389a05a2803a51872fc7d","2026-01-27T15:37:20.57922074Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:37:20.589034109Z","CG_cooperate","2026-01-27T15:37:20.589034109Z","{""PROLIFIC_PID"":""65e389a05a2803a51872fc7d"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d89e3cc0f15ded9abb9c""}","2026-01-27T15:37:21.170774934Z","{""plan"":""i will park according to my knowledge and skills""}","2026-01-27T15:39:25.835764976Z",NA,NA
"01KFZZS4C7MPFHWAB67XDG4K5M","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:07:57.833435874Z",240,"2026-01-27T15:11:16.097712078Z","","","game ended","2026-01-27T15:11:25.368042289Z",1,"2026-01-27T15:11:53.802759124Z","{""adviceFollowed"":""I guess... "",""partnerAdvice"":"""",""feedback"":""No. Everything went fine. ""}","2026-01-27T15:11:53.803539339Z","01KFZZNFFXYKX3FJHNDQFDC3VV","2026-01-27T15:08:37.053080948Z",3,"2026-01-27T15:07:57.833093678Z","true","2026-01-27T15:08:54.605154895Z","01KFZZS3XQM6FAGXTC7QPD92T2","2026-01-27T15:05:01.063076827Z","5ec6fb5376e1ca14198c2dd4","2026-01-27T15:05:01.063076827Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:05:01.068386903Z","CG_cooperate","2026-01-27T15:05:01.068386903Z","{""PROLIFIC_PID"":""5ec6fb5376e1ca14198c2dd4"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d3c96c7fdf03507b0f1e""}","2026-01-27T15:05:01.314539813Z","{""plan"":""I'll choose the same parking spot every single time, that gives enough MU in the end. I hope the other person understands my strategy. I don't care if he earns more than me. ""}","2026-01-27T15:08:54.60397295Z",NA,NA
"01KG00SX3P8HXD230VRKXE44XQ","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:27:57.424098381Z",81,"2026-01-27T15:35:11.900887159Z","","","game ended","2026-01-27T15:35:41.677953954Z",1,"2026-01-27T15:37:10.257129412Z","{""adviceFollowed"":""Yes, partner stayed consistent "",""partnerAdvice"":"""",""feedback"":""No""}","2026-01-27T15:37:09.971178952Z","01KFZZPA04JVQSFGZ521YR3S0W","2026-01-27T15:28:56.952301978Z",3,"2026-01-27T15:27:57.428152569Z","true","2026-01-27T15:29:04.777344185Z","01KG00SVYCC513CV7XX55R7B48","2026-01-27T15:22:54.967003813Z","67f6b8ee8af987467b01ab3d","2026-01-27T15:22:54.967003813Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:22:54.973104276Z","CG_cooperate","2026-01-27T15:22:54.973104276Z","{""PROLIFIC_PID"":""67f6b8ee8af987467b01ab3d"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978d6f35f28d2390f9ef96c""}","2026-01-27T15:22:55.629202691Z","{""plan"":""Let's try to park in same color and different spot""}","2026-01-27T15:29:04.780906583Z",NA,NA
"01KG01BNME61ADDGQJFGPB3YVS","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-27T15:36:40.452868204Z",155,"2026-01-27T15:42:30.375364638Z","","","game ended","2026-01-27T15:42:49.547066134Z",1,"2026-01-27T15:44:15.247550729Z","{""adviceFollowed"":""Slightly "",""partnerAdvice"":"""",""feedback"":""The advice was useful ""}","2026-01-27T15:44:15.238231271Z","01KG01C9AP55SZ8N94B0D1HQSZ","2026-01-27T15:38:21.0573057Z",3,"2026-01-27T15:36:40.753137184Z","true","2026-01-27T15:38:25.383010607Z","01KG01BMA7CWYNJQDJC7KA3TV3","2026-01-27T15:32:37.134319889Z","6684796875fd5ec451ef3010","2026-01-27T15:32:37.134319889Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-27T15:32:37.142181553Z","CG_cooperate","2026-01-27T15:32:37.142181553Z","{""PROLIFIC_PID"":""6684796875fd5ec451ef3010"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6978da081e572718b1eeb7d3""}","2026-01-27T15:32:37.742914432Z","{""plan"":""I will play in a way that will benefit me and my partner. Working together not against each other.""}","2026-01-27T15:38:25.386995428Z",NA,NA
